# problem=SEAS Benchmark BP1-QD
# code=Thrase
# modeler=B. A. Erickson
# date=2023/01/09
# element size=xx m
# location=on fault, z = 10.0 km
# Lz = 40 km
t slip slip_rate shear_stress state
0.0	0.0	-9.0	26.546122365133364	3.9030899869919407
36890.88593301836	9.249661101977924e-6	-10.1233684498753	26.54602545409664	4.651946172108187
1.329242302996762e6	1.477042370765172e-5	-12.333614103856435	26.547242445365544	6.126147985085691
3.0483866669561462e6	1.519096610328714e-5	-12.870733265697318	26.54886332912357	6.4851660141425365
4.776251337061939e6	1.5356437643530075e-5	-13.161278285885926	26.55044710607068	6.679779795052864
6.506751231675645e6	1.545099068289532e-5	-13.361052858186735	26.552010823403407	6.813868328331438
8.239695214457417e6	1.5514202070814353e-5	-13.513363784671858	26.55356040490016	6.9163062455787765
9.975023616871657e6	1.556033102175586e-5	-13.63642476985135	26.555099355582907	6.9992380460838595
1.1712734645983329e7	1.5595941913954486e-5	-13.739637018981918	26.556630029563518	7.068932563188223
1.3452848371358236e7	1.5624533758951966e-5	-13.828491755039424	26.558154119326186	7.12905159225785
